"","Country Code","Country Name","Year","Fertility rate","Region","IncomeGroup"
"3692","DOM","Dominican Republic","2011",2.513,"Latin America & Caribbean","Upper middle income"
"3693","DOM","Dominican Republic","2019",2.344,"Latin America & Caribbean","Upper middle income"
"3694","DOM","Dominican Republic","1998",2.873,"Latin America & Caribbean","Upper middle income"
"3695","DOM","Dominican Republic","1978",4.644,"Latin America & Caribbean","Upper middle income"
"3696","DOM","Dominican Republic","1964",7.186,"Latin America & Caribbean","Upper middle income"
"3697","DOM","Dominican Republic","1963",7.303,"Latin America & Caribbean","Upper middle income"
"3698","DOM","Dominican Republic","2016",2.406,"Latin America & Caribbean","Upper middle income"
"3699","DOM","Dominican Republic","1977",4.842,"Latin America & Caribbean","Upper middle income"
"3700","DOM","Dominican Republic","1987",3.528,"Latin America & Caribbean","Upper middle income"
"3701","DOM","Dominican Republic","1996",3.04,"Latin America & Caribbean","Upper middle income"
"3702","DOM","Dominican Republic","1968",6.548,"Latin America & Caribbean","Upper middle income"
"3703","DOM","Dominican Republic","1983",3.947,"Latin America & Caribbean","Upper middle income"
"3704","DOM","Dominican Republic","1992",3.287,"Latin America & Caribbean","Upper middle income"
"3705","DOM","Dominican Republic","1965",7.053,"Latin America & Caribbean","Upper middle income"
"3706","DOM","Dominican Republic","1967",6.755,"Latin America & Caribbean","Upper middle income"
"3707","DOM","Dominican Republic","2002",2.774,"Latin America & Caribbean","Upper middle income"
"3708","DOM","Dominican Republic","1961",7.487,"Latin America & Caribbean","Upper middle income"
"3709","DOM","Dominican Republic","2012",2.485,"Latin America & Caribbean","Upper middle income"
"3710","DOM","Dominican Republic","1966",6.949,"Latin America & Caribbean","Upper middle income"
"3711","DOM","Dominican Republic","1973",5.667,"Latin America & Caribbean","Upper middle income"
"3712","DOM","Dominican Republic","1999",2.865,"Latin America & Caribbean","Upper middle income"
"3713","DOM","Dominican Republic","2007",2.51,"Latin America & Caribbean","Upper middle income"
"3714","DOM","Dominican Republic","1995",3.101,"Latin America & Caribbean","Upper middle income"
"3715","DOM","Dominican Republic","1970",6.184,"Latin America & Caribbean","Upper middle income"
"3716","DOM","Dominican Republic","1975",5.235,"Latin America & Caribbean","Upper middle income"
"3717","DOM","Dominican Republic","1969",6.366,"Latin America & Caribbean","Upper middle income"
"3718","DOM","Dominican Republic","1962",7.404,"Latin America & Caribbean","Upper middle income"
"3719","DOM","Dominican Republic","2013",2.466,"Latin America & Caribbean","Upper middle income"
"3720","DOM","Dominican Republic","1980",4.302,"Latin America & Caribbean","Upper middle income"
"3721","DZA","Algeria","1994",3.846,"Middle East & North Africa","Lower middle income"
"3722","DZA","Algeria","1993",4.059,"Middle East & North Africa","Lower middle income"
"3723","DZA","Algeria","1981",6.808,"Middle East & North Africa","Lower middle income"
"3724","DZA","Algeria","1967",7.667,"Middle East & North Africa","Lower middle income"
"3725","DZA","Algeria","1961",7.564,"Middle East & North Africa","Lower middle income"
"3726","DZA","Algeria","2012",2.956,"Middle East & North Africa","Lower middle income"
"3727","DZA","Algeria","1990",4.556,"Middle East & North Africa","Lower middle income"
"3728","DZA","Algeria","2004",2.512,"Middle East & North Africa","Lower middle income"
"3729","DZA","Algeria","2018",3.023,"Middle East & North Africa","Lower middle income"
"3730","DZA","Algeria","1960",7.503,"Middle East & North Africa","Lower middle income"
"3731","DZA","Algeria","1969",7.653,"Middle East & North Africa","Lower middle income"
"3732","DZA","Algeria","1986",5.625,"Middle East & North Africa","Lower middle income"
"3733","DZA","Algeria","1991",4.386,"Middle East & North Africa","Lower middle income"
"3734","DZA","Algeria","1968",7.655,"Middle East & North Africa","Lower middle income"
"3735","DZA","Algeria","1964",7.673,"Middle East & North Africa","Lower middle income"
"3736","DZA","Algeria","1979",7.059,"Middle East & North Africa","Lower middle income"
"3737","DZA","Algeria","2011",2.88,"Middle East & North Africa","Lower middle income"
"3738","DZA","Algeria","2000",2.566,"Middle East & North Africa","Lower middle income"
"3739","DZA","Algeria","1974",7.44,"Middle East & North Africa","Lower middle income"
"3740","DZA","Algeria","2009",2.813,"Middle East & North Africa","Lower middle income"
"3741","DZA","Algeria","2010",2.843,"Middle East & North Africa","Lower middle income"
"3742","DZA","Algeria","1996",3.136,"Middle East & North Africa","Lower middle income"
"3743","DZA","Algeria","2021",2.889,"Middle East & North Africa","Lower middle income"
"3744","DZA","Algeria","1963",7.649,"Middle East & North Africa","Lower middle income"
"3745","DZA","Algeria","2006",2.604,"Middle East & North Africa","Lower middle income"
"3746","DZA","Algeria","2013",2.957,"Middle East & North Africa","Lower middle income"
"3747","DZA","Algeria","1988",5.059,"Middle East & North Africa","Lower middle income"
"3748","DZA","Algeria","1983",6.436,"Middle East & North Africa","Lower middle income"
"3749","DZA","Algeria","2015",3.041,"Middle East & North Africa","Lower middle income"
"3750","DZA","Algeria","1965",7.679,"Middle East & North Africa","Lower middle income"
"3751","DZA","Algeria","1972",7.546,"Middle East & North Africa","Lower middle income"
"3752","DZA","Algeria","2001",2.507,"Middle East & North Africa","Lower middle income"
"3753","DZA","Algeria","1992",4.257,"Middle East & North Africa","Lower middle income"
"3754","DZA","Algeria","1984",6.219,"Middle East & North Africa","Lower middle income"
"3755","DZA","Algeria","1989",4.826,"Middle East & North Africa","Lower middle income"
"3756","DZA","Algeria","1997",2.897,"Middle East & North Africa","Lower middle income"
"3757","DZA","Algeria","1982",6.635,"Middle East & North Africa","Lower middle income"
"3758","DZA","Algeria","1995",3.456,"Middle East & North Africa","Lower middle income"
"3759","DZA","Algeria","1966",7.672,"Middle East & North Africa","Lower middle income"
"3760","DZA","Algeria","2005",2.555,"Middle East & North Africa","Lower middle income"
"3761","DZA","Algeria","1973",7.491,"Middle East & North Africa","Lower middle income"
"3762","DZA","Algeria","1998",2.712,"Middle East & North Africa","Lower middle income"
"3763","DZA","Algeria","1978",7.14,"Middle East & North Africa","Lower middle income"
"3764","DZA","Algeria","2014",3.004,"Middle East & North Africa","Lower middle income"
"3765","DZA","Algeria","2002",2.456,"Middle East & North Africa","Lower middle income"
"3766","DZA","Algeria","2003",2.481,"Middle East & North Africa","Lower middle income"
"3767","DZA","Algeria","2020",2.942,"Middle East & North Africa","Lower middle income"
"3768","DZA","Algeria","2016",3.051,"Middle East & North Africa","Lower middle income"
"3769","DZA","Algeria","1987",5.327,"Middle East & North Africa","Lower middle income"
"3770","DZA","Algeria","2019",2.988,"Middle East & North Africa","Lower middle income"
"3771","DZA","Algeria","1976",7.306,"Middle East & North Africa","Lower middle income"
"3772","DZA","Algeria","1980",6.952,"Middle East & North Africa","Lower middle income"
"3773","DZA","Algeria","1999",2.624,"Middle East & North Africa","Lower middle income"
"3774","DZA","Algeria","1971",7.6,"Middle East & North Africa","Lower middle income"
"3775","DZA","Algeria","2017",3.05,"Middle East & North Africa","Lower middle income"
"3776","DZA","Algeria","1985",5.975,"Middle East & North Africa","Lower middle income"
"3777","DZA","Algeria","2007",2.677,"Middle East & North Africa","Lower middle income"
"3778","DZA","Algeria","1962",7.607,"Middle East & North Africa","Lower middle income"
"3779","DZA","Algeria","1975",7.373,"Middle East & North Africa","Lower middle income"
"3780","DZA","Algeria","2008",2.753,"Middle East & North Africa","Lower middle income"
"3781","DZA","Algeria","1977",7.23,"Middle East & North Africa","Lower middle income"
"3782","DZA","Algeria","1970",7.635,"Middle East & North Africa","Lower middle income"
"3783","EAP","East Asia & Pacific (excluding high income)","2018",1.777594722,NA,NA
"3784","EAP","East Asia & Pacific (excluding high income)","1974",4.432432525,NA,NA
"3785","EAP","East Asia & Pacific (excluding high income)","1978",3.251258233,NA,NA
"3786","EAP","East Asia & Pacific (excluding high income)","1967",5.788077662,NA,NA
"3787","EAP","East Asia & Pacific (excluding high income)","1968",6.284466383,NA,NA
"3788","EAP","East Asia & Pacific (excluding high income)","1964",6.445199688,NA,NA
"3789","EAP","East Asia & Pacific (excluding high income)","1961",4.387487338,NA,NA
"3790","EAP","East Asia & Pacific (excluding high income)","1965",6.386612245,NA,NA
"3791","EAP","East Asia & Pacific (excluding high income)","1960",4.841981561,NA,NA
"3792","EAP","East Asia & Pacific (excluding high income)","2004",1.865432446,NA,NA
"3793","EAP","East Asia & Pacific (excluding high income)","2012",1.982327818,NA,NA
"3794","EAP","East Asia & Pacific (excluding high income)","1984",2.989434719,NA,NA
"3795","EAP","East Asia & Pacific (excluding high income)","1975",3.968740162,NA,NA
"3796","EAP","East Asia & Pacific (excluding high income)","1994",2.021038015,NA,NA
"3797","EAP","East Asia & Pacific (excluding high income)","1963",7.061329569,NA,NA
"3798","EAP","East Asia & Pacific (excluding high income)","1983",2.99114254,NA,NA
"3799","EAP","East Asia & Pacific (excluding high income)","1990",2.733835856,NA,NA
"3800","EAP","East Asia & Pacific (excluding high income)","2011",1.89326515,NA,NA
"3801","EAP","East Asia & Pacific (excluding high income)","1991",2.302364757,NA,NA
"3802","EAP","East Asia & Pacific (excluding high income)","1976",3.689666224,NA,NA
"3803","EAP","East Asia & Pacific (excluding high income)","2005",1.874417653,NA,NA
"3804","EAP","East Asia & Pacific (excluding high income)","2014",1.948956039,NA,NA
"3805","EAP","East Asia & Pacific (excluding high income)","1998",1.870469479,NA,NA
"3806","EAP","East Asia & Pacific (excluding high income)","1981",3.220329793,NA,NA
"3807","EAP","East Asia & Pacific (excluding high income)","1997",1.895677129,NA,NA
"3808","EAP","East Asia & Pacific (excluding high income)","2001",1.860510598,NA,NA
"3809","EAP","East Asia & Pacific (excluding high income)","1989",2.760396768,NA,NA
"3810","EAP","East Asia & Pacific (excluding high income)","1996",1.931587902,NA,NA
"3811","EAP","East Asia & Pacific (excluding high income)","2016",1.933890771,NA,NA
"3812","EAP","East Asia & Pacific (excluding high income)","1992",2.165939105,NA,NA
"3813","EAP","East Asia & Pacific (excluding high income)","1979",3.246011423,NA,NA
"3814","EAP","East Asia & Pacific (excluding high income)","1985",2.962060755,NA,NA
"3815","EAP","East Asia & Pacific (excluding high income)","1982",3.322676973,NA,NA
"3816","EAP","East Asia & Pacific (excluding high income)","1969",6.027814704,NA,NA
"3817","EAP","East Asia & Pacific (excluding high income)","2019",1.73778424,NA,NA
"3818","EAP","East Asia & Pacific (excluding high income)","1988",2.799554206,NA,NA
"3819","EAP","East Asia & Pacific (excluding high income)","1972",5.199762073,NA,NA
"3820","EAP","East Asia & Pacific (excluding high income)","2009",1.932609232,NA,NA
"3821","EAP","East Asia & Pacific (excluding high income)","1977",3.372062846,NA,NA
"3822","EAP","East Asia & Pacific (excluding high income)","1993",2.085842769,NA,NA
"3823","EAP","East Asia & Pacific (excluding high income)","1987",2.984983387,NA,NA
"3824","EAP","East Asia & Pacific (excluding high income)","1973",4.88365913,NA,NA
"3825","EAP","East Asia & Pacific (excluding high income)","1970",5.946137123,NA,NA
"3826","EAP","East Asia & Pacific (excluding high income)","1995",1.972921103,NA,NA
"3827","EAP","East Asia & Pacific (excluding high income)","1999",1.85633559,NA,NA
"3828","EAP","East Asia & Pacific (excluding high income)","1966",6.158507907,NA,NA
"3829","EAP","East Asia & Pacific (excluding high income)","1971",5.516782229,NA,NA
"3830","EAP","East Asia & Pacific (excluding high income)","2002",1.853669681,NA,NA
"3831","EAP","East Asia & Pacific (excluding high income)","2015",1.874163323,NA,NA
"3832","EAP","East Asia & Pacific (excluding high income)","2003",1.847193521,NA,NA
"3833","EAP","East Asia & Pacific (excluding high income)","1962",6.026575759,NA,NA
"3834","EAP","East Asia & Pacific (excluding high income)","2021",1.520442061,NA,NA
"3835","EAP","East Asia & Pacific (excluding high income)","2008",1.92917316,NA,NA
"3836","EAP","East Asia & Pacific (excluding high income)","2006",1.886814414,NA,NA
"3837","EAP","East Asia & Pacific (excluding high income)","1986",2.98631541,NA,NA
"3838","EAP","East Asia & Pacific (excluding high income)","1980",3.214411727,NA,NA
"3839","EAP","East Asia & Pacific (excluding high income)","2020",1.597266262,NA,NA
"3840","EAP","East Asia & Pacific (excluding high income)","2000",1.913126134,NA,NA
"3841","EAP","East Asia & Pacific (excluding high income)","2010",1.905639259,NA,NA
"3842","EAP","East Asia & Pacific (excluding high income)","2013",1.918201277,NA,NA
"3843","EAP","East Asia & Pacific (excluding high income)","2007",1.906630248,NA,NA
"3844","EAP","East Asia & Pacific (excluding high income)","2017",1.952644502,NA,NA
"3845","EAR","Early-demographic dividend","1978",5.288671775,NA,NA
"3846","EAR","Early-demographic dividend","2004",3.114955681,NA,NA
"3847","EAR","Early-demographic dividend","1985",4.746373306,NA,NA
"3848","EAR","Early-demographic dividend","1964",6.185763315,NA,NA
"3849","EAR","Early-demographic dividend","1968",6.019443233,NA,NA
"3850","EAR","Early-demographic dividend","1975",5.536689158,NA,NA
"3851","EAR","Early-demographic dividend","1960",6.166561729,NA,NA
"3852","EAR","Early-demographic dividend","1984",4.851445907,NA,NA
"3853","EAR","Early-demographic dividend","1997",3.592299109,NA,NA
"3854","EAR","Early-demographic dividend","2021",2.350961555,NA,NA
"3855","EAR","Early-demographic dividend","1979",5.219148238,NA,NA
"3856","EAR","Early-demographic dividend","2001",3.327621693,NA,NA
"3857","EAR","Early-demographic dividend","1995",3.763620924,NA,NA
"3858","EAR","Early-demographic dividend","1986",4.661605936,NA,NA
"3859","EAR","Early-demographic dividend","2011",2.761281267,NA,NA
"3860","EAR","Early-demographic dividend","1981",5.079301065,NA,NA
"3861","EAR","Early-demographic dividend","1994",3.856909995,NA,NA
"3862","EAR","Early-demographic dividend","1992",4.045227994,NA,NA
"3863","EAR","Early-demographic dividend","2014",2.620945266,NA,NA
"3864","EAR","Early-demographic dividend","1990",4.244671984,NA,NA
"3865","EAR","Early-demographic dividend","1967",6.069687553,NA,NA
"3866","EAR","Early-demographic dividend","2000",3.381432158,NA,NA
"3867","EAR","Early-demographic dividend","2003",3.175457073,NA,NA
"3868","EAR","Early-demographic dividend","2020",2.377635519,NA,NA
"3869","EAR","Early-demographic dividend","2006",2.992997715,NA,NA
"3870","EAR","Early-demographic dividend","1980",5.160078281,NA,NA
"3871","EAR","Early-demographic dividend","1982",5.004038659,NA,NA
